time,open,high,low,close,volume
2015-09-23 08:00:00,1123.93,1126.18,1123.44,1126.06,1554867
2015-09-23 09:00:00,1126.06,1127.08,1125.78,1126.96,2702815
2015-09-23 10:00:00,1126.96,1128.25,1126.63,1127.22,2838477
2015-09-23 11:00:00,1127.22,1128.14,1126.71,1126.98,2382030
2015-09-23 12:00:00,1126.98,1127.71,1124.42,1125.68,2655556
2015-09-23 13:00:00,1125.69,1126.05,1124.99,1125.48,1610605
2015-09-23 14:00:00,1125.44,1131.42,1124.85,1130.96,3525691
2015-09-23 15:00:00,1130.97,1131.25,1128.72,1129.76,3772744
2015-09-23 16:00:00,1129.76,1134.14,1129.05,1131.58,6056582
2015-09-23 17:00:00,1131.63,1132.83,1129.98,1130.02,4475174
2015-09-23 18:00:00,1130.04,1132.31,1129.98,1131.91,3076442
2015-09-23 19:00:00,1131.86,1133.47,1131.04,1132.45,2302513
2015-09-23 20:00:00,1132.44,1132.61,1131.19,1131.62,2148892
2015-09-23 21:00:00,1131.6,1132.07,1130.85,1130.98,1425400
2015-09-23 22:00:00,1131.0,1131.61,1129.59,1129.7,1096799
2015-09-23 23:00:00,1129.71,1130.43,1127.94,1129.98,461100
2015-09-24 01:00:00,1130.72,1131.35,1130.7,1130.78,225100
2015-09-24 02:00:00,1130.77,1132.0,1130.31,1131.97,617500
2015-09-24 03:00:00,1131.99,1132.28,1130.53,1131.77,2067999
2015-09-24 04:00:00,1131.78,1133.44,1131.38,1132.97,2220242
2015-09-24 05:00:00,1132.96,1135.97,1132.96,1135.71,2647288
2015-09-24 06:00:00,1135.76,1136.19,1134.77,1135.05,1736562
2015-09-24 07:00:00,1135.09,1135.92,1133.73,1134.17,1317325
2015-09-24 08:00:00,1134.04,1135.09,1133.89,1134.65,1969400
2015-09-24 09:00:00,1134.63,1137.62,1134.3,1136.65,2203906
2015-09-24 10:00:00,1136.68,1137.29,1135.69,1136.04,2548411
2015-09-24 11:00:00,1135.99,1136.8,1134.82,1135.31,2803753
2015-09-24 12:00:00,1135.4,1135.89,1134.2,1134.72,3382829
2015-09-24 13:00:00,1134.72,1135.85,1134.3,1135.4,3668252
2015-09-24 14:00:00,1135.4,1136.34,1135.36,1135.87,2998552
2015-09-24 15:00:00,1135.87,1138.7,1135.72,1138.61,4952202
2015-09-24 16:00:00,1138.65,1154.94,1138.55,1152.83,9312415
2015-09-24 17:00:00,1152.84,1155.56,1151.87,1154.48,8631272
2015-09-24 18:00:00,1154.48,1156.65,1153.68,1155.06,6958583
2015-09-24 19:00:00,1155.01,1155.03,1151.59,1152.7,5121780
2015-09-24 20:00:00,1152.69,1154.52,1152.67,1153.52,4842898
2015-09-24 21:00:00,1153.51,1153.57,1150.61,1151.2,3569707
2015-09-24 22:00:00,1151.2,1153.59,1150.44,1152.87,3371977
2015-09-24 23:00:00,1152.89,1154.16,1152.06,1153.98,1484318
2015-09-25 01:00:00,1149.55,1151.14,1149.25,1149.94,1181540
2015-09-25 02:00:00,1149.94,1150.33,1149.58,1149.79,1128233
2015-09-25 03:00:00,1149.78,1150.27,1148.97,1149.66,3923270
2015-09-25 04:00:00,1149.65,1151.12,1149.51,1150.39,3053600
2015-09-25 05:00:00,1150.41,1150.74,1148.01,1148.39,3916000
2015-09-25 06:00:00,1148.4,1148.42,1146.13,1147.03,3121215
2015-09-25 07:00:00,1147.03,1147.33,1146.37,1146.77,2262293
2015-09-25 08:00:00,1146.78,1148.08,1146.51,1147.78,2895394
2015-09-25 09:00:00,1147.71,1148.1,1145.95,1146.68,3414449
2015-09-25 10:00:00,1146.68,1146.68,1144.41,1144.52,4247517
2015-09-25 11:00:00,1144.52,1144.52,1140.71,1142.0,4764961
2015-09-25 12:00:00,1141.92,1145.05,1141.73,1143.83,3853023
2015-09-25 13:00:00,1143.83,1144.92,1143.24,1144.66,3370815
2015-09-25 14:00:00,1144.68,1144.68,1143.06,1144.09,3257920
2015-09-25 15:00:00,1144.09,1144.87,1140.75,1144.22,6417035
2015-09-25 16:00:00,1144.11,1147.83,1143.56,1147.43,6513562
2015-09-25 17:00:00,1147.43,1147.5,1143.91,1144.53,6361357
2015-09-25 18:00:00,1144.62,1146.44,1143.58,1145.95,3873297
2015-09-25 19:00:00,1145.96,1146.43,1145.29,1145.64,3238490
2015-09-25 20:00:00,1145.61,1146.72,1144.7,1145.56,2446330
2015-09-25 21:00:00,1145.51,1146.73,1144.53,1146.68,2284955
2015-09-25 22:00:00,1146.66,1148.56,1146.49,1146.53,2419081
2015-09-25 23:00:00,1146.52,1146.52,1144.2,1145.56,574485
2015-09-28 01:00:00,1145.33,1146.44,1144.23,1146.29,313646
2015-09-28 02:00:00,1146.26,1146.73,1146.26,1146.69,355000
2015-09-28 03:00:00,1146.68,1148.14,1145.94,1146.62,3150718
2015-09-28 04:00:00,1146.62,1146.97,1144.63,1144.8,2881725
2015-09-28 05:00:00,1144.76,1146.69,1143.66,1146.49,2213531
2015-09-28 06:00:00,1146.49,1147.33,1145.52,1145.7,1606837
2015-09-28 07:00:00,1145.74,1145.79,1144.84,1145.33,1403867
2015-09-28 08:00:00,1145.31,1146.34,1144.93,1146.16,2037900
2015-09-28 09:00:00,1146.18,1146.23,1135.99,1136.94,3464677
2015-09-28 10:00:00,1136.89,1139.0,1136.88,1138.02,4148629
2015-09-28 11:00:00,1138.02,1138.79,1136.18,1138.12,3296777
2015-09-28 12:00:00,1138.12,1138.83,1137.07,1137.98,2876111
2015-09-28 13:00:00,1137.93,1138.11,1131.26,1132.21,4677508
2015-09-28 14:00:00,1132.17,1134.06,1129.2,1131.36,4454826
2015-09-28 15:00:00,1131.31,1134.11,1127.95,1129.34,6427507
2015-09-28 16:00:00,1129.29,1132.75,1129.02,1131.96,9051343
2015-09-28 17:00:00,1131.89,1136.81,1131.33,1134.33,7860354
2015-09-28 18:00:00,1134.33,1134.9,1132.28,1134.6,4376872
2015-09-28 19:00:00,1134.61,1134.91,1132.88,1133.93,3610376
2015-09-28 20:00:00,1133.92,1134.12,1131.48,1132.96,3584870
2015-09-28 21:00:00,1132.95,1133.59,1132.54,1133.12,1417865
2015-09-28 22:00:00,1133.12,1133.79,1131.0,1131.73,2361931
2015-09-28 23:00:00,1131.69,1132.97,1130.79,1132.17,652000
2015-09-29 01:00:00,1132.01,1132.49,1131.43,1131.94,456000
2015-09-29 02:00:00,1131.99,1133.21,1131.99,1132.24,788300
2015-09-29 03:00:00,1132.24,1132.95,1131.52,1132.49,2965946
2015-09-29 04:00:00,1132.49,1133.75,1132.39,1132.7,3191010
2015-09-29 05:00:00,1132.72,1133.23,1131.99,1132.63,1716000
2015-09-29 06:00:00,1132.61,1132.98,1131.94,1131.98,2272500
2015-09-29 07:00:00,1132.03,1132.93,1131.28,1131.32,2002125
2015-09-29 08:00:00,1131.33,1131.36,1125.58,1126.15,4554513
2015-09-29 09:00:00,1126.15,1128.36,1125.53,1127.31,3325616
2015-09-29 10:00:00,1127.34,1127.88,1126.13,1126.52,4310642
2015-09-29 11:00:00,1126.52,1127.71,1125.46,1126.81,3863670
2015-09-29 12:00:00,1126.81,1127.07,1124.17,1126.25,4424177
2015-09-29 13:00:00,1126.25,1127.29,1124.64,1126.16,2483954
2015-09-29 14:00:00,1126.16,1129.48,1126.06,1128.84,3544022
2015-09-29 15:00:00,1128.97,1131.03,1128.41,1130.2,4499740
2015-09-29 16:00:00,1130.3,1134.63,1128.77,1133.58,7157429
2015-09-29 17:00:00,1133.31,1133.42,1130.15,1131.46,5517108
2015-09-29 18:00:00,1131.46,1132.45,1131.05,1131.55,2861185
2015-09-29 19:00:00,1131.47,1132.04,1130.49,1130.69,2820994
2015-09-29 20:00:00,1130.73,1130.84,1126.23,1127.24,2448816
2015-09-29 21:00:00,1127.23,1128.84,1126.96,1128.73,1698403
2015-09-29 22:00:00,1128.73,1128.93,1127.08,1127.19,1281911
2015-09-29 23:00:00,1127.13,1128.19,1124.71,1127.11,509096
2015-09-30 01:00:00,1127.25,1127.94,1126.26,1126.3,387400
2015-09-30 02:00:00,1126.12,1126.35,1125.5,1125.8,555446
2015-09-30 03:00:00,1125.82,1128.08,1125.74,1127.11,1678798
2015-09-30 04:00:00,1127.08,1127.93,1122.83,1123.42,3793802
2015-09-30 05:00:00,1123.35,1125.39,1123.09,1125.05,2329515
2015-09-30 06:00:00,1125.05,1125.7,1124.63,1125.34,1844500
2015-09-30 07:00:00,1125.3,1126.08,1124.29,1125.63,2154130
2015-09-30 08:00:00,1125.66,1127.05,1125.35,1126.61,2514149
2015-09-30 09:00:00,1126.61,1126.85,1123.68,1123.99,3169653
2015-09-30 10:00:00,1123.98,1125.34,1122.6,1125.04,2524798
2015-09-30 11:00:00,1125.03,1126.2,1124.67,1125.19,2611427
2015-09-30 12:00:00,1125.17,1125.17,1122.19,1122.6,3313721
2015-09-30 13:00:00,1122.59,1123.48,1122.05,1123.23,2519765
2015-09-30 14:00:00,1123.29,1124.27,1119.15,1123.48,4322270
2015-09-30 15:00:00,1123.49,1123.9,1116.6,1116.75,6244882
2015-09-30 16:00:00,1116.75,1117.0,1112.93,1115.45,7517266
2015-09-30 17:00:00,1115.45,1117.74,1111.63,1113.59,8800803
2015-09-30 18:00:00,1113.59,1116.08,1112.88,1114.8,4404214
2015-09-30 19:00:00,1114.8,1116.63,1114.35,1114.8,4388550
2015-09-30 20:00:00,1114.78,1117.2,1113.26,1116.24,3650700
2015-09-30 21:00:00,1116.29,1116.95,1115.8,1115.99,2054900
2015-09-30 22:00:00,1116.02,1116.56,1114.16,1115.94,2577459
2015-09-30 23:00:00,1115.95,1116.25,1111.3,1114.47,915260
2015-10-01 01:00:00,1115.56,1115.79,1115.01,1115.13,367775
2015-10-01 02:00:00,1115.15,1115.54,1114.11,1115.13,715800
2015-10-01 03:00:00,1115.08,1115.96,1114.24,1115.94,2372500
2015-10-01 04:00:00,1115.95,1116.07,1114.72,1115.21,2416776
2015-10-01 05:00:00,1115.2,1116.22,1114.9,1115.16,2321985
2015-10-01 06:00:00,1115.16,1115.61,1114.41,1114.9,2087271
2015-10-01 07:00:00,1114.88,1114.99,1114.38,1114.61,2075199
2015-10-01 08:00:00,1114.62,1114.75,1113.91,1114.13,2077965
2015-10-01 09:00:00,1114.12,1114.12,1111.95,1112.51,2624663
2015-10-01 10:00:00,1112.52,1113.99,1110.99,1113.74,2440984
2015-10-01 11:00:00,1113.76,1113.9,1112.68,1113.31,2183317
2015-10-01 12:00:00,1113.3,1114.32,1112.67,1113.87,2644171
2015-10-01 13:00:00,1113.97,1113.97,1112.62,1112.85,1794533
2015-10-01 14:00:00,1112.85,1115.09,1112.43,1115.01,2330155
2015-10-01 15:00:00,1115.1,1116.81,1112.96,1115.66,4240188
2015-10-01 16:00:00,1115.77,1117.87,1114.7,1117.53,5983784
2015-10-01 17:00:00,1117.39,1119.13,1115.12,1115.57,5969206
2015-10-01 18:00:00,1115.57,1116.84,1114.27,1116.21,4659723
2015-10-01 19:00:00,1116.19,1116.19,1114.67,1115.18,4035467
2015-10-01 20:00:00,1115.24,1115.94,1113.9,1114.22,3008065
2015-10-01 21:00:00,1114.24,1114.69,1113.31,1113.83,1253465
2015-10-01 22:00:00,1113.78,1114.58,1113.6,1114.23,611186
2015-10-01 23:00:00,1114.16,1114.29,1113.37,1113.52,325000
2015-10-02 01:00:00,1113.48,1113.76,1113.0,1113.64,203600
2015-10-02 02:00:00,1113.62,1113.87,1113.39,1113.61,369500
2015-10-02 03:00:00,1113.62,1113.81,1111.64,1112.39,2688338
2015-10-02 04:00:00,1112.39,1113.42,1112.28,1112.72,2171100
2015-10-02 05:00:00,1112.75,1112.75,1112.03,1112.26,1472289
2015-10-02 06:00:00,1112.26,1112.32,1111.23,1112.01,1572163
2015-10-02 07:00:00,1111.94,1112.41,1111.58,1112.31,1975914
2015-10-02 08:00:00,1112.31,1112.35,1111.68,1111.82,1679399
2015-10-02 09:00:00,1111.83,1111.93,1108.23,1109.91,3201390
2015-10-02 10:00:00,1109.93,1109.93,1108.16,1109.24,2827222
2015-10-02 11:00:00,1109.25,1109.35,1107.12,1107.2,2517522
2015-10-02 12:00:00,1107.19,1107.64,1106.04,1106.25,1941117
2015-10-02 13:00:00,1106.25,1107.55,1104.59,1106.86,2498099
2015-10-02 14:00:00,1106.92,1107.64,1106.25,1107.45,2087283
2015-10-02 15:00:00,1107.51,1136.78,1106.95,1131.83,8149298
2015-10-02 16:00:00,1131.83,1141.09,1131.83,1138.34,7771848
2015-10-02 17:00:00,1138.38,1141.21,1135.91,1136.05,7332751
2015-10-02 18:00:00,1136.18,1139.98,1136.06,1138.65,5559450
2015-10-02 19:00:00,1138.61,1139.29,1134.91,1136.05,4960346
2015-10-02 20:00:00,1136.01,1137.32,1135.53,1135.53,4131880
2015-10-02 21:00:00,1135.54,1137.85,1134.66,1137.71,2618390
2015-10-02 22:00:00,1137.72,1138.26,1136.63,1137.42,1834032
2015-10-02 23:00:00,1137.41,1139.2,1135.9,1138.72,692958
2015-10-05 01:00:00,1136.78,1139.55,1136.53,1137.04,831901
2015-10-05 02:00:00,1136.99,1138.5,1136.47,1136.69,1000400
2015-10-05 03:00:00,1136.79,1137.81,1136.48,1137.08,2932500
2015-10-05 04:00:00,1137.09,1137.44,1136.28,1136.71,2358976
2015-10-05 05:00:00,1136.71,1138.32,1136.52,1137.46,2129000
2015-10-05 06:00:00,1137.48,1137.52,1136.96,1137.43,1226295
2015-10-05 07:00:00,1137.41,1138.02,1135.57,1135.86,2010300
2015-10-05 08:00:00,1135.87,1135.96,1134.57,1134.65,2287600
2015-10-05 09:00:00,1134.64,1135.6,1133.65,1134.57,2572520
2015-10-05 10:00:00,1134.55,1137.47,1134.38,1136.2,3233369
2015-10-05 11:00:00,1136.23,1136.23,1135.11,1135.72,3060500
2015-10-05 12:00:00,1135.68,1135.82,1132.21,1133.11,2814090
2015-10-05 13:00:00,1133.06,1133.93,1132.53,1133.4,2774032
2015-10-05 14:00:00,1133.4,1133.49,1130.06,1132.2,3009057
2015-10-05 15:00:00,1132.15,1138.52,1131.99,1134.92,5185003
2015-10-05 16:00:00,1135.0,1141.92,1134.28,1140.02,6162714
2015-10-05 17:00:00,1140.02,1141.2,1134.59,1136.34,5222022
2015-10-05 18:00:00,1136.35,1136.78,1134.05,1134.71,3654456
2015-10-05 19:00:00,1134.71,1135.01,1132.45,1134.55,3250195
2015-10-05 20:00:00,1134.54,1138.3,1134.52,1137.05,3365197
2015-10-05 21:00:00,1137.07,1137.35,1134.87,1135.57,1903616
2015-10-05 22:00:00,1135.56,1135.75,1133.89,1135.73,1161800
2015-10-05 23:00:00,1135.78,1135.79,1132.89,1135.43,374500
2015-10-06 01:00:00,1135.63,1136.27,1135.19,1136.16,462990
2015-10-06 02:00:00,1136.15,1136.19,1135.48,1135.65,364000
2015-10-06 03:00:00,1135.64,1137.51,1134.92,1136.42,1439430
2015-10-06 04:00:00,1136.37,1137.08,1135.76,1137.04,1474087
2015-10-06 05:00:00,1137.04,1137.17,1135.82,1136.53,944125
2015-10-06 06:00:00,1136.53,1136.83,1135.79,1135.93,2190920
2015-10-06 07:00:00,1135.93,1136.65,1135.86,1136.0,1614920
2015-10-06 08:00:00,1136.0,1137.13,1135.81,1136.72,1403139
2015-10-06 09:00:00,1136.68,1139.12,1136.52,1138.28,1664802
2015-10-06 10:00:00,1138.27,1139.75,1137.32,1138.71,2914252
2015-10-06 11:00:00,1138.73,1139.08,1136.65,1136.71,2494808
2015-10-06 12:00:00,1136.71,1137.63,1136.24,1137.62,2197080
2015-10-06 13:00:00,1137.62,1138.05,1137.46,1137.93,1698240
2015-10-06 14:00:00,1137.94,1139.71,1137.66,1138.73,2629080
2015-10-06 15:00:00,1138.69,1144.81,1137.78,1143.65,4842185
2015-10-06 16:00:00,1143.65,1148.36,1143.54,1147.39,6282466
2015-10-06 17:00:00,1147.38,1150.43,1147.12,1149.81,5131653
2015-10-06 18:00:00,1149.81,1151.18,1146.63,1147.84,5348351
2015-10-06 19:00:00,1147.85,1148.64,1145.96,1146.36,3119321
2015-10-06 20:00:00,1146.36,1147.38,1145.56,1146.31,2859987
2015-10-06 21:00:00,1146.27,1147.58,1144.57,1147.45,2119035
2015-10-06 22:00:00,1147.45,1147.45,1145.87,1146.87,1921000
2015-10-06 23:00:00,1146.87,1147.27,1146.02,1146.97,466550
2015-10-07 01:00:00,1146.93,1147.24,1146.11,1146.18,419095
2015-10-07 02:00:00,1146.2,1147.43,1146.07,1146.45,717095
2015-10-07 03:00:00,1146.4,1148.44,1146.35,1147.46,2153475
2015-10-07 04:00:00,1147.51,1148.5,1147.49,1148.3,1698304
2015-10-07 05:00:00,1148.28,1149.01,1147.7,1148.27,1891624
2015-10-07 06:00:00,1148.27,1149.39,1148.05,1148.38,3841594
2015-10-07 07:00:00,1148.38,1149.28,1147.99,1148.29,2463360
2015-10-07 08:00:00,1148.3,1151.8,1148.21,1150.3,2561115
2015-10-07 09:00:00,1150.29,1152.94,1150.14,1150.54,2192719
2015-10-07 10:00:00,1150.48,1152.26,1147.87,1148.77,3417083
2015-10-07 11:00:00,1148.77,1149.68,1148.05,1148.7,3773596
2015-10-07 12:00:00,1148.75,1148.9,1146.82,1147.68,3867760
2015-10-07 13:00:00,1147.63,1149.12,1147.48,1148.33,2364585
2015-10-07 14:00:00,1148.4,1151.01,1148.39,1150.88,2146296
2015-10-07 15:00:00,1150.39,1153.57,1149.98,1151.38,4299858
2015-10-07 16:00:00,1151.37,1151.78,1143.71,1145.43,6468760
2015-10-07 17:00:00,1145.38,1147.38,1141.72,1147.13,5506265
2015-10-07 18:00:00,1147.18,1148.06,1145.96,1147.23,3427474
2015-10-07 19:00:00,1147.14,1147.2,1143.93,1145.71,2478244
2015-10-07 20:00:00,1145.71,1150.1,1145.41,1149.69,3179758
2015-10-07 21:00:00,1149.59,1149.71,1145.74,1146.24,1710934
2015-10-07 22:00:00,1146.19,1146.44,1145.67,1145.72,779000
2015-10-07 23:00:00,1145.63,1145.86,1144.15,1145.32,417000
2015-10-08 01:00:00,1145.09,1146.04,1145.09,1145.81,280500
2015-10-08 02:00:00,1145.84,1146.15,1144.88,1145.07,453500
2015-10-08 03:00:00,1145.08,1145.98,1143.38,1143.75,2342904
2015-10-08 04:00:00,1143.74,1145.05,1141.56,1143.73,4257909
2015-10-08 05:00:00,1143.71,1144.2,1142.09,1143.75,2570668
2015-10-08 06:00:00,1143.9,1144.32,1142.72,1143.54,1848711
2015-10-08 07:00:00,1143.53,1144.07,1143.5,1143.61,1664472
2015-10-08 08:00:00,1143.62,1143.82,1141.8,1142.84,3095413
2015-10-08 09:00:00,1142.76,1143.12,1140.4,1142.94,2540270
2015-10-08 10:00:00,1142.89,1145.16,1142.89,1143.71,2975640
2015-10-08 11:00:00,1143.67,1144.57,1142.98,1143.3,2001979
2015-10-08 12:00:00,1143.35,1145.04,1143.05,1144.55,2223877
2015-10-08 13:00:00,1144.55,1145.2,1144.04,1144.81,1963519
2015-10-08 14:00:00,1144.84,1145.16,1143.73,1144.4,2213962
2015-10-08 15:00:00,1144.4,1144.87,1136.56,1138.67,4747225
2015-10-08 16:00:00,1138.67,1141.06,1138.27,1139.28,5054957
2015-10-08 17:00:00,1139.28,1146.39,1139.03,1144.69,4529121
2015-10-08 18:00:00,1144.67,1145.1,1142.99,1144.5,3672813
2015-10-08 19:00:00,1144.5,1144.8,1142.96,1143.98,2327862
2015-10-08 20:00:00,1143.98,1145.55,1143.98,1144.41,2267226
2015-10-08 21:00:00,1144.44,1151.21,1141.08,1142.18,6131482
2015-10-08 22:00:00,1142.2,1142.2,1139.73,1139.74,2486847
2015-10-08 23:00:00,1139.74,1140.02,1137.95,1139.07,563260
2015-10-09 01:00:00,1138.96,1140.55,1138.91,1139.75,607808
2015-10-09 02:00:00,1139.76,1140.85,1139.27,1140.8,514500
2015-10-09 03:00:00,1140.8,1141.8,1139.83,1140.71,1738597
2015-10-09 04:00:00,1140.63,1143.21,1140.61,1142.29,1991453
2015-10-09 05:00:00,1142.26,1144.74,1142.14,1143.91,1567968
2015-10-09 06:00:00,1143.91,1145.26,1143.8,1144.94,2147988
2015-10-09 07:00:00,1144.95,1147.86,1144.65,1147.16,1896743
2015-10-09 08:00:00,1147.16,1148.27,1146.35,1148.27,2354707
2015-10-09 09:00:00,1148.19,1148.76,1145.47,1146.12,3166557
2015-10-09 10:00:00,1146.12,1154.55,1145.41,1152.54,3716016
2015-10-09 11:00:00,1152.55,1154.16,1150.36,1153.72,3543289
2015-10-09 12:00:00,1153.71,1155.07,1151.4,1154.3,3678946
2015-10-09 13:00:00,1154.31,1157.65,1153.89,1154.22,3474884
2015-10-09 14:00:00,1154.16,1154.98,1153.1,1153.81,2972836
2015-10-09 15:00:00,1153.81,1157.3,1150.8,1156.14,5088167
2015-10-09 16:00:00,1156.09,1156.57,1151.03,1151.42,6992406
2015-10-09 17:00:00,1151.46,1158.81,1151.19,1157.94,6003361
2015-10-09 18:00:00,1158.07,1159.4,1156.7,1158.35,4195670
2015-10-09 19:00:00,1158.42,1159.61,1157.38,1158.74,2790075
2015-10-09 20:00:00,1158.75,1159.07,1155.79,1156.41,3435503
2015-10-09 21:00:00,1156.41,1157.05,1154.75,1156.81,2324286
2015-10-09 22:00:00,1156.81,1157.86,1156.16,1157.7,1321392
2015-10-09 23:00:00,1157.55,1157.55,1155.38,1156.53,428450
2015-10-12 01:00:00,1155.83,1156.06,1154.81,1155.18,323438
2015-10-12 02:00:00,1155.15,1156.02,1155.1,1155.62,551414
2015-10-12 03:00:00,1155.63,1156.84,1154.73,1155.79,1273494
2015-10-12 04:00:00,1155.79,1158.13,1155.53,1157.63,1806055
2015-10-12 05:00:00,1157.64,1158.9,1157.38,1158.18,1005456
2015-10-12 06:00:00,1158.18,1158.76,1157.19,1157.19,880967
2015-10-12 07:00:00,1157.19,1158.15,1156.74,1157.69,1003924
2015-10-12 08:00:00,1157.64,1164.85,1157.64,1164.16,2682120
2015-10-12 09:00:00,1164.16,1166.64,1164.09,1165.36,3500363
2015-10-12 10:00:00,1165.33,1166.38,1164.1,1164.58,2641722
2015-10-12 11:00:00,1164.6,1164.69,1163.7,1164.22,2638020
2015-10-12 12:00:00,1164.23,1165.91,1164.14,1165.01,2596716
2015-10-12 13:00:00,1165.01,1167.97,1164.46,1166.39,2226118
2015-10-12 14:00:00,1166.33,1168.66,1166.0,1168.61,2299003
2015-10-12 15:00:00,1168.59,1168.9,1163.21,1166.14,4208308
2015-10-12 16:00:00,1166.17,1166.87,1162.99,1163.85,5035958
2015-10-12 17:00:00,1163.8,1165.68,1159.17,1161.13,3848081
2015-10-12 18:00:00,1161.13,1162.82,1160.07,1162.57,2283876
2015-10-12 19:00:00,1162.49,1164.28,1162.01,1164.09,1976045
2015-10-12 20:00:00,1164.05,1164.88,1161.66,1162.88,1573614
2015-10-12 21:00:00,1162.83,1165.07,1161.79,1162.09,1638516
2015-10-12 22:00:00,1162.03,1162.63,1160.78,1162.34,984470
2015-10-12 23:00:00,1162.34,1164.01,1162.16,1163.78,492766
2015-10-13 01:00:00,1163.52,1163.71,1162.74,1163.56,442900
2015-10-13 02:00:00,1163.56,1163.88,1161.57,1161.58,1144500
2015-10-13 03:00:00,1161.56,1163.7,1160.97,1161.07,2378946
2015-10-13 04:00:00,1161.07,1161.19,1157.55,1158.29,3976019
2015-10-13 05:00:00,1158.29,1158.65,1152.98,1154.58,3550823
2015-10-13 06:00:00,1154.58,1155.51,1153.13,1153.93,2166692
2015-10-13 07:00:00,1153.93,1154.98,1153.75,1154.68,2325988
2015-10-13 08:00:00,1154.68,1155.92,1154.22,1155.35,2595628
2015-10-13 09:00:00,1155.32,1157.56,1155.07,1156.92,3167245
2015-10-13 10:00:00,1156.92,1158.21,1156.43,1158.04,3827800
2015-10-13 11:00:00,1158.03,1158.13,1154.92,1155.96,3658053
2015-10-13 12:00:00,1155.96,1156.95,1153.75,1154.73,2113761
2015-10-13 13:00:00,1154.73,1155.8,1153.79,1153.92,2167817
2015-10-13 14:00:00,1153.91,1156.73,1151.74,1156.52,3061984
2015-10-13 15:00:00,1156.62,1161.09,1156.07,1159.78,4862262
2015-10-13 16:00:00,1159.76,1166.09,1158.71,1165.85,6632608
2015-10-13 17:00:00,1165.86,1166.88,1163.89,1166.59,5346441
2015-10-13 18:00:00,1166.63,1167.39,1164.85,1165.9,4004175
2015-10-13 19:00:00,1165.85,1167.07,1164.83,1165.23,2966452
2015-10-13 20:00:00,1165.18,1166.37,1164.77,1166.29,2277840
2015-10-13 21:00:00,1166.25,1166.45,1164.97,1165.59,1592430
2015-10-13 22:00:00,1165.54,1167.99,1165.16,1167.87,1610001
2015-10-13 23:00:00,1167.91,1168.6,1166.27,1168.09,788893
2015-10-14 01:00:00,1168.08,1168.98,1167.6,1168.64,548000
2015-10-14 02:00:00,1168.63,1168.69,1167.59,1167.61,686980
2015-10-14 03:00:00,1167.65,1168.67,1166.49,1168.67,1920894
2015-10-14 04:00:00,1168.67,1174.57,1167.63,1173.48,3817742
2015-10-14 05:00:00,1173.54,1173.86,1171.86,1172.67,2158877
2015-10-14 06:00:00,1172.66,1173.33,1171.42,1172.08,2143166
2015-10-14 07:00:00,1172.13,1174.02,1171.68,1173.63,2583848
2015-10-14 08:00:00,1173.77,1174.12,1172.3,1173.77,2270562
2015-10-14 09:00:00,1173.77,1174.27,1171.55,1172.78,4296213
2015-10-14 10:00:00,1172.73,1176.05,1172.6,1174.59,3208254
2015-10-14 11:00:00,1174.59,1174.81,1173.39,1174.63,2999340
2015-10-14 12:00:00,1174.59,1174.76,1164.16,1167.43,3648523
2015-10-14 13:00:00,1167.45,1168.31,1165.38,1167.1,2090230
2015-10-14 14:00:00,1167.12,1168.68,1164.59,1167.69,2027610
2015-10-14 15:00:00,1167.67,1175.99,1163.35,1175.55,6253043
2015-10-14 16:00:00,1175.56,1178.52,1172.74,1172.99,7742184
2015-10-14 17:00:00,1173.02,1178.16,1172.73,1176.18,5909568
2015-10-14 18:00:00,1176.18,1178.87,1176.17,1176.97,3947596
2015-10-14 19:00:00,1176.98,1178.72,1176.01,1178.39,3564593
2015-10-14 20:00:00,1178.39,1185.01,1177.99,1184.83,3589237
2015-10-14 21:00:00,1184.93,1188.29,1184.89,1187.69,4375957
2015-10-14 22:00:00,1187.69,1189.7,1186.69,1188.05,2892149
2015-10-14 23:00:00,1188.05,1188.14,1184.49,1184.58,1322431
2015-10-15 01:00:00,1184.54,1185.3,1182.52,1184.03,848600
2015-10-15 02:00:00,1184.0,1185.69,1183.49,1185.18,871350
2015-10-15 03:00:00,1185.27,1186.3,1184.16,1185.05,1940172
2015-10-15 04:00:00,1185.07,1185.33,1182.5,1182.98,2387998
2015-10-15 05:00:00,1182.98,1185.1,1181.58,1184.46,1602400
2015-10-15 06:00:00,1184.46,1185.16,1182.64,1183.79,1926872
2015-10-15 07:00:00,1183.73,1184.73,1183.51,1184.23,1220756
2015-10-15 08:00:00,1184.22,1187.04,1184.05,1185.68,1785556
2015-10-15 09:00:00,1185.67,1186.0,1183.12,1183.16,2412175
2015-10-15 10:00:00,1183.3,1185.8,1182.63,1185.53,4217735
2015-10-15 11:00:00,1185.54,1185.77,1183.74,1183.84,2839463
2015-10-15 12:00:00,1183.83,1185.01,1183.05,1184.76,3021985
2015-10-15 13:00:00,1184.69,1185.83,1184.16,1185.79,2454345
2015-10-15 14:00:00,1185.78,1186.78,1183.68,1184.8,2852207
2015-10-15 15:00:00,1184.82,1191.44,1174.23,1179.82,8273839
2015-10-15 16:00:00,1179.75,1183.79,1177.48,1181.37,6352248
2015-10-15 17:00:00,1181.48,1185.98,1181.48,1185.11,6934861
2015-10-15 18:00:00,1184.97,1188.99,1184.69,1188.0,5646231
